,productID,productCode,modelID
71461,2368227,172672F110002,1203
71462,2368237,172672F110003,1203
71463,2368277,172259F087004,1608
71464,2368317,172918M191001,864
71465,2368337,172672F110006,913
71467,2368357,172918M193001,864
71468,2368397,172672F109002,1588
71469,2368407,172476F052008,1588
71470,2368437,172476F096008,1588
71471,2368447,172672F054001,1203
71472,2368477,172259F029009,913
71473,2368487,172259F029010,913
71474,2368507,172259F029011,1203
71475,2368517,172259F029012,1203
71476,2368527,172672F054004,913
71477,2368537,172918M192002,864
71479,2368557,172259F028005,1203
71480,2368567,172259F028006,1203
71481,2368587,172918M176001,864
71482,2368597,172672F092002,1203
71483,2368627,172259F029015,1608
71484,2368637,172672F087001,1203
71485,2368647,172672F087002,1203
71486,2368657,172918M201001,864
71487,2368667,172918M201002,864
71488,2368707,172961F069006,1648
71489,2368787,172259F128017,913
71490,2368837,172259F128018,913
71491,2368847,172259F128019,913
71492,2368857,172319F059014,1203
71493,2368867,172319F059015,1203
71494,2368877,172319F059016,1203
71495,2368887,172319F059017,1203
71496,2368907,172259F127001,1608
71497,2368917,172259F127002,1608
71498,2368977,172319F092004,1203
71499,2368987,172319F090008,1203
71500,2369007,172245F092007,1588
71501,2369017,172319F109001,1203
71503,2369067,172259F020018,913
71506,2369097,172319F052009,1203
71507,2369107,172259F020019,913
71509,2369137,172319F054005,1203
71510,2369177,172259F020022,913
71512,2369227,172319F052013,1203
71513,2369237,172319F052014,1203
71514,2369267,172259F044011,913
71515,2369277,172319F098006,1203
71516,2369337,172918M202004,1327
71517,2369387,172259F048012,1203
71518,2369417,172319F098011,1203
71520,2369437,172319F098013,1203
71521,2369447,172245F087005,1588
71522,2369487,172319F099009,1203
71523,2369497,172319F099010,1203
71524,2369557,172319F099012,1203
71526,2369587,172319F100002,1203
71527,2369617,172245F063002,1588
71528,2369797,172319F128003,1728
71529,2369817,172319F128004,1728
71530,2370047,172245F109008,913
71532,2370077,172738F061001,1203
71533,2370087,172738F086001,1203
71536,2370207,172738F099006,1203
71537,2370237,172738F054001,1203
71538,2370247,172738F054002,1203
71539,2370277,172738F096013,1203
71540,2370297,172738F099007,1203
71543,2370347,172738F092002,1203
71544,2370557,172758M180001,1213
71545,2370587,172758M180002,1213
71546,2370967,172758M213001,1213
71550,2371137,172758M213003,1213
71551,2371157,172001M220003,1758
71552,2371377,172283F061007,1203
71553,2371387,172129F109011,1728
71554,2371397,172129F097012,1728
71555,2371407,172129F098005,1728
71556,2371417,172129F098006,1728
71557,2371427,172129F110012,1728
71558,2371457,172129F016001,1728
71559,2371467,172129F016002,1728
71561,2371527,172476F054003,1203
71562,2371567,172476F096009,1203
71564,2371587,172476F096011,1588
71566,2371657,172672F110008,1203
71567,2371687,172670F063003,1203
71568,2371697,172600F069009,1738
71570,2371817,172476F049010,913
71571,2371827,172476F049011,1588
71572,2371837,172476F048048,1588
71573,2371847,172476F048049,1588
71575,2371867,172476F046002,1588
71576,2371887,172476F048051,1728
71577,2371937,172476F044006,913
71578,2371947,172476F046003,1588
71579,2371967,172476F049012,1588
71580,2371977,172476F049013,1588
71581,2371987,172476F049014,1588
71583,2372047,172476F044009,1588
71584,2372057,172476F044010,1588
71585,2372067,172476F007001,1588
71588,2372127,172476F283008,1193
71590,2372247,172476F040015,1588
71591,2372257,172476F040016,913
71592,2372287,172476F045008,913
71593,2372297,172476F045009,1203
71594,2372317,172476F115001,1203
71595,2372327,172476F115002,1728
71596,2372337,172476F115003,1203
71598,2372397,172607F059006,913
71599,2372407,172671F063003,1408
71601,2372427,172782M177002,1213
71602,2372437,172782M177003,1638
71603,2372447,172782M177004,1213
71605,2372467,172782M186001,1718
71606,2372477,172782M186002,1748
71607,2372477,172782M186002,1758
71608,2372487,172782M186003,1748
71609,2372497,172782M193001,1748
71610,2372507,172782M214001,1213
71611,2372517,172782M214002,1213
71612,2372527,172782M213001,1698
71614,2372547,172782M213003,1638
71618,2372587,172782M193003,1638
71619,2372597,172782M202001,1213
71620,2372607,172782M202002,1598
71621,2372617,172782M204001,1213
71622,2372627,172782M202003,1213
71624,2372647,172782M193004,1598
71625,2372657,172782M212001,1698
71629,2372737,172782M192002,1638
71630,2372747,172782M192003,1748
71631,2372757,172782M192004,1698
71632,2372767,172782M202004,1638
71633,2372777,172476F113004,1728
71634,2372787,172476F122016,1728
71635,2372797,172476F122017,913
71636,2372817,172476F122019,1203
71637,2372837,172476F122021,1588
71638,2372847,172782M175001,1698
71639,2372857,172782M175002,1213
71640,2372867,172782M176001,1213
71641,2372877,172782M176002,1748
71642,2372887,172782M190002,1213
71643,2372897,172782M190003,1748
71644,2372897,172782M190003,1758
71645,2372907,172782M190004,1698
71658,2373137,172600F092011,1203
71659,2373237,172781F099002,1203
71660,2373277,172781F099005,1203
71661,2373297,172541F073016,1408
71662,2373327,172541F081013,1408
71663,2373337,172781F087004,1203
71664,2373347,172781F099006,1203
71665,2373477,172541F073018,1203
71666,2373547,172278F046032,913
71667,2373557,172278F046033,1628
71668,2373567,172278F046034,1728
71669,2373577,172278F046035,1628
71671,2373667,172278F048031,1063
71673,2373697,172278F046040,1063
71674,2373727,172541F073020,1203
71675,2373747,172541F081015,1203
71676,2373757,172541F073021,1203
71678,2373777,172541F073022,1203
71679,2373787,172278F048034,1728
71680,2373797,172541F081016,1203
71681,2373807,172278F046043,1728
71682,2373827,172278F042001,913
71684,2373887,172278F049004,1728
71685,2373907,172278F049005,1728
71687,2373987,172278F048036,1728
71688,2374007,172677F048058,1063
71689,2374017,172677F048059,1588
71691,2374157,172278F048038,1728
71692,2374177,172677F046016,1588
71693,2374217,172278F045005,1588
71694,2374227,172278F001001,1628
71695,2374267,172278F125001,913
71696,2374277,172278F114003,1728
71697,2374297,172278F114005,913
71698,2374347,172278F128010,1628
71702,2374537,172278F114006,913
71703,2374597,172677F283009,1588
71706,2374637,172677F283011,1588
71707,2374647,172278F054002,1628
71708,2374657,172278F098005,1728
71709,2374667,172677F017001,1588
71710,2374677,172278F107002,913
71711,2374757,172278F093001,1063
71712,2374817,172278F111004,1063
71713,2374827,172278F111005,1063
71714,2374837,172278F061002,1728
71715,2374847,172278F061003,913
71716,2374887,172278F110011,1063
71718,2374907,172278F097005,1628
71719,2374917,172677F055001,1588
71720,2374927,172677F090001,1588
71721,2374937,172677F095004,1518
71722,2374977,172677F057002,1588
71723,2375007,172677F096007,1588
71724,2375017,172677F099003,1588
71725,2375047,172677F107001,1588
71726,2375077,172677F110005,1588
71727,2375087,172600F096032,1738
71728,2375107,172677F048066,1588
71729,2375117,172671F110010,1588
71731,2375137,172758M190001,1213
71732,2375157,172758M190003,1758
71733,2375207,172168F059001,1203
71734,2375227,172168F063002,1203
71735,2375237,172168F063003,1203
71736,2375287,172168F109007,1203
71737,2375287,172168F109007,1798
71738,2375297,172758M204002,1213
71739,2375307,172758M213005,1213
71740,2375327,172168F110004,1203
71741,2375357,172168F099011,1203
71742,2375367,172758M202001,1213
71743,2375387,172168F087007,1518
71744,2375397,172758M204003,1213
71745,2375407,172168F069001,1588
71746,2375437,172758M180005,1213
71747,2375477,172168F096011,1588
71748,2375497,172278F029001,1203
71749,2375527,172168F022001,1588
71750,2375537,172168F022002,1588
71751,2375547,172168F022003,1588
71752,2375557,172168F022004,1588
71753,2375587,172191M133014,1668
71754,2375617,172278F028002,1203
71755,2375687,172278F014003,1203
71757,2375767,172605F054001,1798
71758,2375797,172605F087002,1588
71759,2375807,172605F074001,1203
71760,2375817,172605F074002,1203
71761,2375827,172605F073001,1798
71762,2375837,172605F073002,1798
71763,2375847,172605F085001,1798
71764,2375857,172605F085002,1798
71765,2375907,172605F090001,1798
71766,2375917,172605F096003,1798
71767,2376057,172782M177007,1788
71768,2376067,172782M177008,1788
71769,2376077,172782M177009,1758
71770,2376097,172782M177010,1247
71772,2376207,172782M186007,1758
71773,2376267,172605F059001,1588
71774,2376327,172782M186008,1788
71775,2376337,172782M213007,1758
71776,2376347,172782M213008,1788
71777,2376357,172782M213009,1788
71781,2376417,172782M202009,1788
71786,2376747,172600F096033,1738
71787,2376777,172600F090011,1738
71793,2376877,172848M180004,1638
71797,2376937,172600F059040,913
71798,2376967,172848M204004,1638
71800,2377017,172600F109006,913
71801,2377037,172600F090012,913
71804,2377067,172600F090013,913
71805,2377077,172600F100005,1738
71806,2377087,172854F047001,1203
71807,2377097,172854F047002,1628
71808,2377177,172782M214003,1788
71810,2377197,172782M213010,1788
71814,2377247,172782M192006,1788
71815,2377257,172782M192007,1788
71816,2377267,172782M192008,1788
71817,2377277,172782M191004,1758
71818,2377287,172782M180001,1788
71819,2377297,172782M195002,1247
71820,2377307,172782M191005,1758
71821,2377317,172782M175004,1788
71822,2377327,172782M175005,1758
71823,2377337,172782M175006,1247
71824,2377347,172782M175007,1247
71825,2377357,172782M176005,1788
71831,2377507,172852M191005,1698
71832,2377537,172471F039001,1648
71833,2377557,172445F092006,1588
71835,2377597,172445F054005,1203
71836,2377607,172445F096006,1203
71837,2377617,172445F096007,1203
71838,2377637,172445F095004,1588
71839,2377647,172445F095005,1588
71841,2377677,172471F048020,1648
71842,2377717,172471F048022,913
71843,2377727,172445F110005,1588
71844,2377737,172445F110006,1588
71845,2377747,172471F048023,1648
71848,2377797,172471F048024,1648
71851,2377837,172445F110007,1203
71852,2377867,172445F092009,1628
71853,2377877,172471F048027,1588
71854,2377897,172445F092010,1588
71855,2377907,172471F048028,913
71856,2377917,172445F095006,1588
71857,2377927,172445F095007,1588
71858,2377977,172471F048032,1588
71862,2378047,172471F042010,913
71863,2378057,172445F096010,1628
71864,2378067,172445F096011,1628
71867,2378147,172852M180002,1698
71869,2378167,172445F099005,1588
71872,2378197,172445F054012,1628
71873,2378207,172445F097004,1628
71875,2378227,172852M180003,1698
71878,2378257,172445F098007,1628
71880,2378307,172471F109004,1558
71881,2378317,172471F110004,1558
71882,2378327,172471F069011,1608
71883,2378337,172852M200001,864
71884,2378357,172471F069012,1648
71886,2378377,172471F069014,1608
71887,2378387,172471F069015,1608
71888,2378397,172852M176001,1698
71889,2378437,172451F095003,1518
71890,2378447,172471F028002,1608
71891,2378457,172451F096004,1588
71893,2378537,172451F099003,1518
71895,2378557,172451F099005,1518
71897,2378597,172451F092007,1518
71899,2378637,172451F087002,1518
71900,2378647,172445F124001,1628
71901,2378657,172445F124002,1628
71903,2378737,172451F088004,1588
71907,2378777,172471F062001,1608
71909,2378857,172471F061006,913
71912,2378897,172451F087004,1588
71913,2378957,172471F059015,1608
71914,2378977,172471F059016,1558
71917,2379037,172471F059017,913
71918,2379037,172471F059017,1738
71920,2379057,172451F098004,1203
71921,2379077,172471F052003,1608
71922,2379087,172451F099008,1203
71923,2379097,172451F085009,1203
71924,2379167,172451F122005,1588
71925,2379197,172451F122008,1588
71927,2379287,172471F052005,1648
71928,2379297,172451F128016,1608
71929,2379337,172471F052006,913
71930,2379347,172451F118003,1588
71932,2379377,172471F095001,1648
71937,2379427,172471F095002,1648
71938,2379437,172471F096008,1648
71939,2379457,172714M176001,1327
71940,2379477,172471F096010,1608
71941,2379487,172714M202004,1327
71942,2379497,172714M202005,1748
71943,2379507,172714M205001,1327
71944,2379527,172714M205003,1748
71945,2379547,172451F046009,1588
71947,2379597,172451F048071,1203
71949,2379637,172451F045008,1408
71950,2379647,172451F045009,1408
71951,2379757,172471F099007,1558
71952,2379767,172471F052007,1558
71953,2379777,172471F054004,1648
71954,2379787,181246M192001,864
71955,2379817,181246M202001,864
71956,2379837,172471F110007,1608
71957,2379847,181246M213001,864
71958,2379857,172471F110008,1608
71959,2379867,181246M213002,864
71960,2379877,172471F110009,1558
71961,2379887,172471F110010,1558
71963,2379907,181246M213004,864
71965,2379957,172471F096011,1648
71966,2379967,172471F096012,1648
71970,2380007,172471F096015,1608
71971,2380017,172471F099008,1648
71972,2380027,172471F052008,1558
71973,2380037,172471F052009,1648
71976,2380097,172471F128013,1648
71977,2380117,172471F128015,1648
71984,2380317,172553F017002,1738
71986,2380437,172418M175018,1327
71988,2380457,172418M213023,1758
71991,2380487,172418M213024,1748
71992,2380557,172451F029007,1518
71993,2380567,172451F029008,1518
71994,2380577,172451F018004,913
71995,2380587,172451F018005,913
71998,2380617,172451F018008,913
71999,2380657,172451F076010,1408
72000,2380657,172451F076010,1608
72001,2380687,172451F011002,1518
72002,2380727,172129F113023,1588
72005,2380887,172378F085003,1648
72009,2381117,172168F113027,1728
72010,2381127,172168F113028,1203
72011,2381147,172168F113030,1728
72012,2381167,172168F115001,1728
72014,2381287,172451M201008,1327
72016,2381357,172451M192006,1327
72017,2381367,172451M176003,864
72018,2381377,172451M213011,864
72019,2381457,172451M170006,1638
72020,2381487,172451M201009,1758
72021,2381507,172451M176004,1718
72022,2381697,172451M213013,1758
72028,2382037,172006F109001,1658
72029,2382047,172006F092001,1658
72030,2382057,172006F055001,1658
72032,2382087,172006F099001,1658
72033,2382097,172006F099002,1658
72035,2382127,172006F059001,1658
72037,2382147,172006F069001,1658
72039,2382167,172006F057001,1658
72041,2382217,172490F048002,1558
72044,2382267,172731F098001,1588
72046,2382287,172731F096002,1588
72047,2382297,172490F048006,1558
72049,2382317,172731F097002,1588
72050,2382327,172490F048008,1558
72052,2382347,172490F048009,1558
72053,2382357,172731F086001,1588
72055,2382377,172490F042002,1558
72056,2382417,172731F017002,1203
72057,2382427,172731F017003,1588
72065,2382577,172451M191011,1758
72066,2382597,172451M202012,1758
72067,2382607,172451M191012,1758
72068,2382627,172451M202013,1758
72070,2382647,172542F057005,1688
72071,2382697,172542F058008,1203
72072,2382737,172451M204005,1327
72073,2382747,172451M202015,1718
72075,2382787,172451M180005,1758
72077,2382837,172542F062001,1738
72078,2382847,172542F059003,1688
72079,2382907,172542F087006,1588
72081,2382967,172542F086004,1688
72083,2383057,172542F107006,1688
72084,2383067,172542F109005,1688
72086,2383097,172542F054005,1588
72088,2383117,172542F110001,1688
72089,2383127,172542F110002,1688
72090,2383147,172542F107007,1688
72091,2383157,172542F092004,1688
72092,2383177,172542F098002,1688
72096,2383227,172542F086006,1203
72097,2383247,172542F096001,1588
72098,2383257,172542F096002,1588
72100,2383287,172542F054006,1738
72101,2383307,172451F015003,913
72102,2383327,172259F045013,1203
72105,2383417,172451M139019,1598
72106,2383467,172451M138007,1598
72107,2383477,172451M138008,1327
72108,2383527,172774F110001,1648
72109,2383547,172774F110003,1648
72110,2383567,172774F099001,1648
72111,2383597,172774F096001,1648
72113,2383637,172774F109001,1648
72114,2383647,172774F054002,1648
72115,2383657,172774F059001,1648
72116,2383687,172774F059004,913
72117,2383687,172774F059004,1648
72118,2383737,172774F058002,1648
72119,2383747,172774F058003,1648
72120,2383757,172774F093001,1648
72121,2383767,172774F069001,1648
72122,2383807,172541F081017,1203
72123,2383857,172942F022001,1203
72124,2383887,172686F009002,913
72126,2383917,172686F009005,913
72127,2383927,172686F009006,913
72128,2384037,172677F040036,1063
72129,2384067,172851F061001,1628
72130,2384077,172851F061002,1628
72131,2384087,172851F061003,1628
72132,2384137,172851F061004,1628
72134,2384577,172621F048025,913
72135,2384587,172621F048026,913
72136,2384637,172451M255005,1758
72137,2384697,172129F099017,1738
72138,2384747,172451M237020,1297
72141,2385137,172917F067001,1558
72142,2385147,172917F067002,1558
72144,2385307,172962F063003,1608
72145,2385317,172962F098001,1608
72146,2385327,172962F098002,1608
72149,2385357,172962F110003,1558
72150,2385367,172962F110004,1558
72151,2385377,172962F110005,1608
72152,2385387,172962F110006,1558
72153,2385397,172962F110007,1608
72155,2385417,172962F086002,1608
72156,2385437,172962F092008,1688
72158,2385457,172962F092009,1558
72159,2385467,172714M202008,1327
72160,2385507,172714M192004,1327
72161,2385517,172714M193001,1327
72162,2385537,172962F096012,1203
72163,2385557,172962F059008,1608
72164,2385577,172962F092012,1608
72165,2385607,172962F052003,1608
72166,2385617,172962F092013,1608
72167,2385627,172962F096014,1608
72168,2385637,172962F096015,1608
72169,2385647,172809F099006,1558
72170,2385677,172809F096001,1203
72171,2385687,172809F087003,1558
72172,2385697,172809F107001,1558
72174,2385727,172809F099007,1558
72177,2385797,172809F099010,1558
72179,2385867,172809F016001,1558
72180,2385897,181246F109002,1728
72181,2385907,172809F059004,1203
72182,2385917,172809F092002,1203
72184,2385997,172809F109001,1203
72185,2386017,172809F099011,1203
72189,2386167,172646F059005,1588
72190,2386187,172962F046004,1728
72191,2386237,172962F048030,1203
72192,2386287,172776F069004,1518
72193,2386297,172962F047002,1518
72195,2386337,172962F048033,1588
72196,2386377,172646F109008,1588
72197,2386387,172646F109009,1588
72198,2386397,172962F283005,1518
72199,2386447,181246F097003,1728
72200,2386507,181246F110011,1728
72202,2386577,172646F054004,913
72203,2386617,172646F087011,1588
72204,2386647,172646F110002,1588
72205,2386667,181246F110013,1728
72206,2386707,172646F099009,1063
72208,2386737,181246F110014,1728
72209,2386797,172646F099010,1063
72210,2386807,172403M176003,1297
72212,2386837,172898M237013,1758
72213,2386877,181246F110016,1728
72214,2386957,172646F022001,1203
72215,2386987,172403M188002,1327
72217,2387097,172838F059003,1608
72218,2387107,172838F099002,1608
72222,2387147,172838F062002,1608
72223,2387157,172838F096001,1203
72224,2387157,172838F096001,1628
72227,2387187,172838F108001,1608
72228,2387197,172838F087002,1608
72229,2387227,172714M205004,1327
72230,2387237,172838F049004,1588
72231,2387297,172838F042002,1203
72232,2387567,172838F048017,1203
72233,2387567,172838F048017,1408
72234,2387577,172838F017001,1203
72235,2387587,181246F095007,1728
72237,2387617,172838F114003,1518
72238,2387637,172838F114005,1203
72240,2387707,172668F054005,1728
72243,2387747,181246M202003,864
72244,2387767,172668F069004,1728
72246,2388097,172405F022008,1518
72247,2388157,172319F128006,1728
72248,2388177,172788F059001,1588
72249,2388197,172788F092001,1588
72250,2388207,172788F054001,1588
72251,2388217,172788F092002,1588
72252,2388227,172788F054002,1588
72253,2388237,172788F107001,1588
72254,2388247,172788F109001,1588
72255,2388257,172788F096001,1588
72257,2388377,181246F097004,1728
72258,2388387,181246F110020,1728
72259,2388407,172600F052012,913
72260,2388427,172003F076001,1203
72261,2388567,172838F022002,1408
72272,2388867,172571F062001,1518
72273,2388877,172571F059001,1648
72274,2388957,172571F059004,1648
72276,2388977,172571F100001,1648
72277,2389007,172627M147002,1418
72278,2389037,172854F047008,1203
72280,2389087,172608F059002,913
72281,2389097,172608F092001,1203
72282,2389107,172608F092002,1203
72283,2389117,172627M145001,1418
72284,2389127,172608F087008,1203
72285,2389137,172608F054001,1203
72286,2389147,172608F109004,1203
72287,2389157,172608F109005,1203
72288,2389167,172608F069002,1203
72289,2389177,172627M145002,1418
72290,2389187,172608F087009,1203
72292,2389207,172608F099002,1203
72293,2389217,172608F099003,1203
72294,2389237,172627M147007,1418
72295,2389247,172927F052001,1203
72298,2389297,172927F097003,1203
72301,2389417,172927F096001,1588
72302,2389447,172927F087001,1203
72303,2389457,172927F092001,1203
72304,2389507,172927F022001,1203
72305,2389517,172927F022002,1203
72306,2389527,172927F022003,1203
72308,2389547,172627M142001,1418
72309,2389557,172627M142002,1418
72310,2389567,172889M177001,864
72312,2389597,172889M213011,864
72313,2389607,172889M192001,864
72314,2389617,172889M192002,864
72315,2389627,172889M192003,864
72316,2389637,172889M202005,1668
72317,2389647,172889M204003,1758
72319,2389727,172641F054004,1728
72320,2389737,172641F054005,1728
72321,2389767,172641F092004,1728
72323,2389797,172641F107008,1728
72325,2389817,172641F057001,1728
72326,2389827,172641F087002,1728
72328,2389857,172641F107010,1728
72329,2389907,172009F022001,1518
72330,2389917,172009F022002,1518
72331,2389937,172009F022004,1518
72332,2389947,172009F022005,1518
72333,2389957,172009F022006,1518
72334,2389967,172009F022007,1518
72335,2389977,172009F022008,1518
72337,2389997,172627M147008,1418
72340,2390047,172901F087001,1518
72341,2390057,172015F061037,1588
72342,2390067,172901F107001,1203
72343,2390097,172901F099001,1518
72344,2390107,172901F092001,1203
72345,2390117,172901F054001,1203
72346,2390147,172901F068001,1518
72347,2390157,172901F092003,1518
72348,2390407,172859F023001,1588
72349,2390417,172859F023002,1588
72350,2390437,172859F001001,1588
72351,2390447,172859F048001,1588
72352,2390477,172859F048004,1588
72353,2390487,172008F057001,1528
72354,2390507,172008F059001,1528
72355,2390527,172008F109002,1528
72356,2390537,172008F109003,1528
72357,2390547,172962F122004,1203
72359,2390577,172008F052002,1528
72360,2390587,172962F122006,1818
72363,2390647,172008F054002,1528
72364,2390657,172962F115004,1203
72365,2390687,172782M204004,1788
72367,2390707,172782M193006,1788
72372,2390857,172117M186001,1758
72373,2390867,172117M186002,1758
72374,2390877,172117M186003,1758
72375,2390887,172117M186004,1758
72376,2390907,172117M186005,1758
72378,2390957,172117M186009,1758
72379,2390967,172117M186010,1758
72380,2390977,172117M186011,1758
72381,2390997,172117M186012,1758
72383,2391057,172942F022005,1203
72384,2391067,172942F022006,1203
72385,2391097,172942F022009,1203
72386,2391107,172942F022010,1203
72387,2391117,172942F022011,1203
72388,2391137,172942F022013,1203
72389,2391147,172942F022014,1203
72391,2391177,172117M186013,1758
72392,2391187,172117M186014,1758
72393,2391217,172010M202001,1748
72394,2391237,172010M202003,1748
72396,2391377,172405F022010,1518
72399,2391427,172154F062002,913
72400,2391437,172154F107004,1588
72401,2391457,172154F085001,913
72403,2391487,172154F110013,913
72405,2391577,172451F121033,1408
72406,2391627,172154F100002,1588
72408,2391657,172154F069003,1588
72409,2391667,172154F060002,1588
72410,2391717,172278F114007,913
72411,2391737,172792F110015,913
72412,2391847,172418F061001,1588
72414,2391897,172776M191001,864
72416,2392057,172937M202001,1758
72417,2392077,172937M205001,864
72418,2392087,172937M176001,1758
72419,2392097,172937M202002,1297
72420,2392107,172937M213004,1297
72421,2392127,172937M202003,1758
72422,2392147,172937M177001,1758
72424,2392237,172937M178001,864
72426,2392287,172937M204001,1297
72427,2392337,172937M202004,864
72428,2392347,172937M213005,1758
72429,2392357,172937M202005,1758
72430,2392367,172937M139001,1297
72431,2392427,172439F128007,1203
72433,2392467,172505F110008,1203
72434,2392517,172505F109001,1203
72435,2392547,172505F092002,1203
72436,2392627,172505F067001,1203
72437,2392667,172505F113001,1588
72439,2392707,172414F096001,1738
72443,2392837,172934F109005,1628
72444,2392847,172934F059001,1628
72446,2392887,172934F110002,1628
72450,2392927,172934F097001,1628
72451,2392937,172934F069001,1628
72452,2392957,172776F069005,1203
72453,2392967,172776F110028,1203
72454,2392997,172678F028002,1203
72455,2393007,172776M186001,864
72456,2393027,172492F120005,913
72457,2393057,172737F114009,1558
72458,2393067,172737F122008,913
72460,2393107,172776M195002,864
72461,2393197,172010M186001,1748
72462,2393197,172010M186001,1758
72466,2393397,172261F110020,913
72467,2393407,172776M131006,864
72469,2393447,172261F097005,913
72472,2393487,172261F110021,913
72473,2393507,172927F110007,1203
72478,2393637,172010M177005,1748
72479,2393687,172505F110011,1203
72480,2393717,172013F022001,1528
72482,2393737,172013F009002,1528
72485,2393797,172013F011003,1528
72487,2393837,172013F009008,1528
72490,2393987,172013F011006,1528
72491,2394097,172901F097001,1518
72492,2394117,172901F107002,1518
72493,2394127,172901F054003,1203
72494,2394157,172516F027006,1728
72495,2394167,172342F128017,1868
72496,2394177,172573F110005,1608
72497,2394187,172008F054003,1528
72498,2394197,172451F099009,1518
72500,2394297,172852F107004,1203
72501,2394337,172852F095001,1203
72502,2394367,172852F058001,1203
72503,2394397,172891F097002,1798
72504,2394407,172891F110007,1203
72505,2394417,172451F018009,1203
72507,2394517,172471F096016,1608
72508,2394527,172471F087013,913
72509,2394527,172471F087013,1738
72510,2394537,172471F054005,1648
72513,2394567,172836F109001,1528
72515,2394617,172836F054003,1528
72516,2394627,172836F099001,1528
72517,2394827,172893F090001,1728
72518,2394967,172534F115005,1518
72520,2395137,172891M213015,864
72521,2395147,172891M213016,864
72522,2395177,172891M213019,864
72523,2395237,172891M190004,1788
72525,2395267,172891M202002,864
72526,2395287,172891M202004,1788
72527,2395357,172010M186003,1748
72529,2395377,172636F064002,1203
72534,2395497,172997F005003,1688
72535,2395517,172714F098001,1738
72536,2395537,172605F096004,1798
72540,2395607,172254F092001,913
72541,2395617,172254F096008,1628
72544,2395647,172254F107004,913
72545,2395657,172254F020001,1728
72546,2395667,172254F024001,1728
72547,2395717,172254F048012,1728
72548,2395757,172254F048015,1628
72549,2395767,172254F096010,1203
72550,2395847,172746F121005,1588
72551,2395857,172746F127001,1588
72553,2395887,172746F127004,1588
72554,2395897,172746F124003,1588
72555,2395907,172746F128017,1588
72556,2395917,172746F124004,1588
72557,2395927,172746F128018,1588
72558,2395937,172259F048016,913
72559,2396017,172746F128019,1588
72561,2396037,172746F128020,1588
72564,2396077,172010M255001,1748
72566,2396117,172010M213002,1748
72567,2396127,172010M213003,1748
72568,2396147,172443F052015,1588
72570,2396177,172264F127011,1648
72572,2396207,172264F128053,1648
72573,2396217,172014F096001,1608
72574,2396227,172014F096002,1608
72575,2396257,172014F099002,1608
72576,2396267,172014F098001,1203
72577,2396287,172014F097001,1203
72579,2396327,172014F014001,1608
72580,2396337,172014F096005,1203
72581,2396347,172264F128054,1728
72582,2396357,172264F128055,1728
72583,2396377,172852F110001,1203
72585,2396427,172852F028001,1203
72586,2396437,172852F028002,1203
72587,2396457,172852F087002,1203
72588,2396607,172836F055001,1518
72589,2396607,172836F055001,1528
72590,2396627,172836F095001,1518
72591,2396627,172836F095001,1528
72592,2396657,172836F095002,1528
72593,2396697,172836F055002,1528
72594,2396717,172947M133004,1428
72595,2396727,172426F127008,1063
72596,2396737,172836F087001,1528
72597,2396867,172644F052003,1203
72599,2397017,172947M133024,1428
72600,2397317,172006F055005,1658
72602,2397337,172015F073002,1203
72603,2397337,172015F073002,1518
72604,2397337,172015F073002,1648
72605,2397347,172015F081001,1518
72606,2397357,172015F074001,1518
72607,2397357,172015F074001,1648
72610,2397377,172015F073004,1518
72611,2397377,172015F073004,1648
72615,2397407,172015F074002,1518
72616,2397407,172015F074002,1648
72617,2397417,172015F074003,1518
72618,2397417,172015F074003,1648
72621,2397717,172271M223008,1327
72622,2397727,172271M223009,1327
72624,2397787,172271M223015,1327
72625,2397797,172271M225001,1327
72626,2397807,172271M255001,1327
72627,2397827,172271M255003,1327
72628,2397937,172271M231004,864
72629,2397947,172271M231005,1327
72630,2397997,172776F052004,1203
72631,2398007,172776F054001,1203
72633,2398027,172015F073010,1203
72634,2398237,172015F072001,1203
72635,2398257,172015F110001,1203
72636,2398287,172830F052002,1648
72639,2398547,172849M175003,1758
72640,2398607,172849M213001,1758
72644,2398697,172849M186001,864
72645,2398707,172439F122024,1588
72648,2398867,172927F110010,1203
72649,2398877,172849M201001,1758
72650,2398887,172927F110011,1203
72652,2398927,172927F052005,1203
72655,2398977,171482M139006,864
72656,2398987,172876M213002,864
72657,2398997,172876M213003,1213
72660,2399027,172876M213006,1213
72661,2399047,172876M202001,1758
72662,2399067,172876M202003,1213
72663,2399077,171482M139007,864
72664,2399087,171482M139008,864
72665,2399097,172876M202004,1213
72667,2399117,171482M192011,864
72668,2399147,171482M190002,864
72669,2399167,172876M191001,1327
72670,2399187,172851F061008,1628
72673,2399237,172851F061010,1628
72675,2399257,171482M191013,864
72676,2399267,172851F061012,1628
72677,2399277,172876M139001,1213
72678,2399287,172851F061013,1628
72679,2399297,172876M139002,1213
72681,2399327,172876M138001,1213
72684,2399357,172876M138004,1213
72685,2399367,172876M138005,1213
72686,2399397,172713F074001,1203
72688,2399527,172713F074006,1203
72690,2399617,172015F061039,1063
72691,2399667,172015F061040,913
72693,2399997,172338F048099,1203
72694,2400017,172338F042021,1203
72695,2400027,172338F042022,1203
72696,2400037,172338F042023,1203
72697,2400047,172774F109004,1648
72698,2400067,172774F096003,1648
72699,2400077,172646F009001,1203
72700,2400107,172015M178020,864
